Marital_status,Application_mode,Application_order,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,Status
1,17,1,0,1,0.5348368299699917,1,1,5,7,1.3009578350093214,1,0,0,1,1,1,18,-0.3045174163605091,-2.4655379774633057,0,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-2.7826911557917358,0,-1.4290139492910132,-1.8310853697339375,0,12.7,3.7,Dropout
1,39,1,0,1,-0.22064709216893877,1,19,1,3,2.3413922260180504,0,0,0,1,0,0,36,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.9394615892396896,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,1.1793213493286914,0,10.8,1.4,Graduate
1,15,1,0,1,0.5348368299699917,37,2,6,4,0.8697251597885971,0,0,1,1,0,0,19,-0.3045174163605091,-0.5203297926791717,12,-0.5533639659304803,-0.006893340896135201,0,-0.2876857311500217,-0.5729499728367128,8,-0.16396806807497186,0.2214646659905821,0,12.4,0.5,Graduate
1,53,1,0,42,0.5348368299699917,1,1,6,6,1.0203143479609125,0,0,0,1,0,1,21,2.117830767836674,1.813920029061789,11,1.9177554513571018,0.4155636089202642,0,1.1956938200922778,1.1948429735273056,11,1.4173392834450798,0.4677706702775244,0,8.9,1.4,Graduate
1,1,1,0,1,0.5348368299699917,19,38,9,9,0.13046914512449884,1,0,0,1,1,0,26,-0.3045174163605091,-0.5203297926791717,6,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,0,-1.4290139492910132,-1.8310853697339375,0,15.5,2.8,Dropout
1,39,1,0,1,0.5348368299699917,1,1,9,9,-1.8682600797080602,0,0,1,0,1,0,29,0.9066566757380826,1.0358367551481353,9,-0.5533639659304803,0.7511322499091773,0,0.20677411926407815,0.31094650034529636,8,-1.112752478987003,0.7231991191676869,0,15.5,2.8,Dropout
1,7,1,0,3,0.5348368299699917,3,19,2,6,0.8697251597885971,0,0,0,1,0,0,27,-0.3045174163605091,0.25775348123448183,0,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,0.7528947369363009,0,-1.4290139492910132,-1.8310853697339375,0,12.4,0.5,Dropout
1,1,2,0,1,0.5348368299699917,1,1,9,9,0.6575313037276066,1,0,0,1,1,1,19,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.5863440779949788,0,-0.2876857311500217,-0.1310017362457082,7,0.46855487253304884,0.801391501481002,0,16.2,0.3,Graduate
1,1,3,0,1,1.214772359895029,1,3,0,0,1.4652369493791193,0,0,0,0,0,0,20,-0.3045174163605091,-0.9093714296359985,4,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-1.0148982094277175,8,-1.4290139492910132,-1.8310853697339375,0,10.8,1.4,Dropout
2,1,1,0,1,0.5348368299699917,19,38,4,7,0.39057774287668207,0,0,0,1,0,0,33,0.9066566757380826,1.0358367551481353,11,1.2999755970352063,0.4479220135870523,0,0.7012339696781781,0.31094650034529636,9,0.7848163428370591,0.25404482528779676,0,12.7,3.7,Graduate
2,39,1,1,1,0.5348368299699917,37,12,9,9,1.5542214696627614,0,0,1,1,0,0,35,-0.3045174163605091,-0.5203297926791717,6,0.06441588839141525,0.052430400992976335,0,-0.2876857311500217,-0.5729499728367128,7,0.15229340222903848,0.3583013350388834,2,9.4,-0.8,Dropout
1,1,1,0,1,0.013552923694129249,37,38,7,7,-2.005159341682893,1,0,0,1,0,0,23,-0.3045174163605091,-0.5203297926791717,8,-0.24447403876953253,0.17107788477119906,0,-0.2876857311500217,-0.5729499728367128,7,-0.16396806807497186,0.17585244297448166,0,11.1,0.6,Graduate
1,1,1,0,1,-0.598389053238404,37,19,9,9,-0.33498834558993174,1,0,0,1,0,0,19,-0.3045174163605091,0.25775348123448183,7,0.6821957427133108,0.6309781314163102,0,-0.2876857311500217,0.7528947369363009,8,1.1010778131410695,0.8144235651998878,0,11.1,0.6,Graduate
1,1,5,0,1,0.013552923694129249,1,19,3,3,-1.046864507859063,1,0,0,1,0,1,21,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.5863440779949788,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.20626059165188185,0,11.1,0.6,Graduate
1,39,1,0,1,-0.22064709216893877,37,37,3,7,1.1298337575407804,0,0,0,1,0,0,27,-0.3045174163605091,0.6467951181913085,8,0.6821957427133108,0.9956778970298474,0,-0.2876857311500217,0.7528947369363009,8,0.7848163428370591,1.0096438797087977,0,10.8,1.4,Dropout
1,7,2,0,3,0.5348368299699917,37,38,9,9,0.7328258978137643,0,0,0,1,0,0,28,-0.3045174163605091,0.25775348123448183,7,0.6821957427133108,0.7078165018631591,0,-0.2876857311500217,0.7528947369363009,9,1.1010778131410695,1.0718792240018766,0,16.2,0.3,Dropout
2,39,1,0,19,0.013552923694129249,37,37,9,4,-1.6286863712521027,0,0,0,1,0,0,42,-0.3045174163605091,-0.13128815572234495,0,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.1310017362457082,0,-1.4290139492910132,-1.8310853697339375,0,15.5,2.8,Dropout
1,7,1,1,3,0.5348368299699917,37,37,9,9,0.8697251597885971,0,0,0,1,0,0,27,-0.3045174163605091,-0.5203297926791717,6,-0.24447403876953253,0.5863440779949788,0,-0.2876857311500217,-0.5729499728367128,6,-0.16396806807497186,0.6775868961515865,0,7.6,2.6,Graduate
1,1,1,0,1,-1.2783245831634413,3,3,0,1,-1.272748290117537,1,0,0,1,0,0,23,-0.3045174163605091,-0.13128815572234495,9,-0.24447403876953253,0.1414160138266433,1,-0.2876857311500217,-0.1310017362457082,10,-1.4290139492910132,-1.8310853697339375,4,7.6,2.6,Dropout
1,17,3,0,1,-1.1272277987356554,19,1,4,4,-0.7799109470081386,1,0,0,1,0,1,18,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.31797476944899855,0,-0.2876857311500217,-0.1310017362457082,8,0.46855487253304884,0.23666874032928237,0,8.9,1.4,Graduate
2,39,1,0,1,0.5348368299699917,37,37,9,4,0.00041484624840820716,0,0,0,1,0,0,26,-0.3045174163605091,0.6467951181913085,8,0.6821957427133108,0.5024433573232355,0,-0.2876857311500217,0.7528947369363009,8,0.7848163428370591,0.5545642146453041,0,10.8,1.4,Graduate
1,1,4,0,1,0.9881271832533499,3,1,3,10,0.780740639504955,0,0,0,1,0,0,18,-0.3045174163605091,-0.5203297926791717,0,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,0,-1.4290139492910132,-1.8310853697339375,0,8.9,1.4,Dropout
1,39,1,1,1,1.2903207521089222,3,5,2,2,0.5822367096414488,0,0,1,1,0,0,29,0.09920728100568814,-0.5203297926791717,9,-0.5533639659304803,0.0919795622523838,0,-0.2876857311500217,-0.5729499728367128,11,-0.7964910086829925,0.631974673135486,0,12.7,3.7,Dropout
1,17,1,0,1,0.30819165332831255,1,1,4,7,0.500097152456548,1,0,0,1,0,0,22,-0.3045174163605091,-0.13128815572234495,16,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.1310017362457082,7,-1.4290139492910132,-1.8310853697339375,0,16.2,0.3,Dropout
1,1,3,0,1,0.08154647668663342,38,38,7,9,0.37688781667919957,1,0,0,1,1,1,19,-0.3045174163605091,0.6467951181913085,8,0.6821957427133108,0.5888865240759404,0,-0.2876857311500217,0.7528947369363009,8,0.7848163428370591,0.6343204446048852,0,10.8,1.4,Graduate
1,1,1,0,1,2.0458046742478526,38,37,9,7,1.9306944400935517,1,0,0,1,1,1,18,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.45451354046362025,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.3887094837162836,0,10.8,1.4,Graduate
1,1,3,0,1,-0.522840661024511,38,1,9,9,0.32212811188926566,1,0,0,1,1,1,18,-0.3045174163605091,-0.5203297926791717,8,-0.5533639659304803,0.8829627874405358,2,-0.2876857311500217,-0.5729499728367128,9,-0.4802295383789822,0.29748503768408274,0,9.4,-0.8,Dropout
1,39,1,0,19,0.013552923694129249,37,38,4,9,-1.1837637698338959,0,0,1,0,1,0,40,-0.3045174163605091,-0.13128815572234495,12,0.06441588839141525,0.4479220135870523,0,-0.2876857311500217,-0.1310017362457082,16,-0.4802295383789822,0.6015665244580859,0,11.1,0.6,Dropout
1,17,3,0,1,-1.4294213675912275,38,3,9,3,0.00041484624840820716,1,0,1,0,1,0,20,-0.3045174163605091,-0.13128815572234495,14,-0.5533639659304803,0.3556406373151012,0,-0.2876857311500217,-0.1310017362457082,16,-1.4290139492910132,-1.8310853697339375,0,10.8,1.4,Dropout
1,1,3,0,1,0.4592884377560986,3,1,4,1,-0.08856967403523296,1,0,0,1,0,0,18,-0.3045174163605091,0.6467951181913085,15,0.06441588839141525,0.34667616076296875,1,-0.2876857311500217,0.7528947369363009,15,0.15229340222903848,0.41084661595343114,1,10.8,1.4,Dropout
1,43,2,1,3,-0.22064709216893877,34,34,0,0,0.18522884991443278,0,0,0,1,0,0,31,2.9252801625690688,2.2029616660186155,21,2.22664537851805,0.3556406373151012,0,2.6790733713345776,1.6367912101183102,13,0.7848163428370591,0.5928784819788286,2,7.6,2.6,Graduate
1,1,2,0,1,-0.1450986999550457,1,1,9,9,-0.5814070171446315,0,0,0,1,0,1,18,-0.3045174163605091,-0.5203297926791717,9,-0.24447403876953253,0.19085246540090278,0,-0.2876857311500217,-0.5729499728367128,5,0.15229340222903848,0.504260448690405,0,12.4,0.5,Graduate
1,43,2,0,1,-0.22064709216893877,19,1,4,4,0.020949735544632943,1,0,0,1,0,0,22,1.31038137310428,-0.13128815572234495,6,0.37330581555236303,0.2567677341665822,0,-0.2876857311500217,-0.1310017362457082,11,-0.16396806807497186,0.20191657041225325,0,10.8,1.4,Dropout
1,51,1,0,19,0.013552923694129249,19,19,9,5,-1.0400195447603218,0,0,1,0,0,0,38,-0.3045174163605091,-0.5203297926791717,5,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,5,-1.4290139492910132,-1.8310853697339375,0,8.9,1.4,Dropout
1,43,1,1,3,-0.22064709216893877,3,1,2,9,0.18522884991443278,0,0,0,1,0,0,33,-0.3045174163605091,-0.5203297926791717,5,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,5,-1.4290139492910132,-1.8310853697339375,0,12.7,3.7,Dropout
1,17,1,0,1,-0.4472922688106179,3,3,1,1,-0.40343797657734815,0,0,0,1,0,0,18,-0.3045174163605091,-0.13128815572234495,0,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.1310017362457082,0,-1.4290139492910132,-1.8310853697339375,0,15.5,2.8,Dropout
1,51,1,1,1,0.08154647668663342,1,1,5,3,-0.45819768136728206,1,0,0,1,0,0,27,0.5029319783718854,-0.13128815572234495,6,0.37330581555236303,0.3556406373151012,0,-0.2876857311500217,-0.5729499728367128,5,0.15229340222903848,0.5407502271032851,0,11.1,0.6,Graduate
1,39,1,0,1,-0.22064709216893877,37,37,9,9,-0.054344858541524745,0,0,0,1,0,0,26,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.3744735712481524,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.510342078425885,0,7.6,2.6,Graduate
1,1,6,0,1,-0.4472922688106179,1,19,3,3,-0.48557753376224805,1,0,0,1,1,1,19,-0.3045174163605091,0.25775348123448183,7,0.6821957427133108,0.4411421573711543,0,-0.2876857311500217,0.7528947369363009,9,1.1010778131410695,0.6400835127827927,0,12.4,0.5,Graduate
2,51,1,0,1,-0.22064709216893877,37,37,5,5,-0.49926745995973154,0,0,0,1,0,0,44,-0.3045174163605091,0.25775348123448183,11,0.06441588839141525,0.3094999491791255,0,-0.2876857311500217,0.31094650034529636,10,0.15229340222903848,0.4677706702775244,0,11.1,0.6,Dropout
1,1,2,0,1,0.6859336143977778,37,38,9,9,0.698601082320056,1,0,0,1,0,0,19,-0.3045174163605091,-0.5203297926791717,10,0.06441588839141525,0.28972536854942177,0,-0.2876857311500217,-0.5729499728367128,9,0.15229340222903848,0.2670768890066825,0,13.9,-0.3,Graduate
1,18,1,0,1,-1.2027761909495485,1,37,4,7,0.04148462484085865,1,0,0,1,0,0,20,-0.3045174163605091,-0.13128815572234495,6,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.1310017362457082,6,-1.4290139492910132,-1.8310853697339375,0,9.4,-0.8,Dropout
4,43,1,1,1,2.347998243103425,37,37,6,6,0.3084381856917831,0,0,0,1,1,0,31,2.5215554652028715,2.981044939932269,19,2.5355353056789975,0.16260306450132603,0,4.162452922576877,3.4045841564823283,14,2.682385164661121,0.3583013350388834,1,9.4,-0.8,Graduate
1,43,1,0,1,-0.22064709216893877,37,37,9,9,0.11677921892701634,1,0,0,1,1,0,25,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.5863440779949788,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.44952578107108426,0,9.4,-0.8,Graduate
1,17,4,0,1,-0.4472922688106179,2,37,9,9,-0.7867559101068807,1,0,1,0,1,0,19,-0.3045174163605091,-0.13128815572234495,6,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.1310017362457082,0,-1.4290139492910132,-1.8310853697339375,0,8.9,1.4,Dropout
1,17,3,0,1,0.5348368299699917,3,2,3,3,-0.061189821640266,1,0,0,1,1,0,18,-0.3045174163605091,0.25775348123448183,7,0.6821957427133108,0.66233496641484,0,-0.2876857311500217,0.7528947369363009,9,1.1010778131410695,0.8600357882159883,0,11.1,0.6,Dropout
1,39,1,0,1,0.013552923694129249,1,1,4,4,-0.9852598399703878,0,0,0,1,1,0,24,-0.3045174163605091,-0.13128815572234495,12,-0.8622538930914281,0.22381009978374233,0,-0.2876857311500217,-0.1310017362457082,20,-0.7964910086829925,0.08462799694228079,6,16.2,0.3,Dropout
1,1,1,0,1,-0.9761310143078692,3,3,3,3,-1.07424436025403,0,0,0,1,1,0,20,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.7840898842920168,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.4799339297484845,0,12.4,0.5,Graduate
1,17,1,0,1,2.0458046742478526,19,37,5,3,1.6911207316375942,0,0,0,1,1,0,18,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.8264639856413819,0,-0.2876857311500217,-0.1310017362457082,7,0.46855487253304884,0.7536072678450871,0,12.7,3.7,Graduate
1,1,1,0,1,0.6103852221838847,38,1,5,7,0.3631978904817151,0,0,0,1,1,1,18,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.5439699766456136,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.7840154165224876,0,12.4,0.5,Graduate
1,7,1,0,3,-0.9761310143078692,37,37,4,5,-0.49926745995973154,0,0,1,0,1,0,28,-0.3045174163605091,0.25775348123448183,7,-1.4800337474133236,-2.0832243070150342,7,-0.2876857311500217,0.31094650034529636,7,-1.4290139492910132,-1.8310853697339375,7,13.9,-0.3,Dropout
1,1,1,0,1,2.196901458675639,37,19,9,8,1.061384126553364,0,0,1,1,1,0,18,-0.3045174163605091,-0.13128815572234495,10,0.06441588839141525,0.4874711748464598,0,-0.2876857311500217,-0.1310017362457082,10,-0.16396806807497186,0.2670768890066825,0,12.7,3.7,Dropout
1,1,1,0,1,-0.22064709216893877,1,1,4,4,-0.17070923122013287,0,0,0,1,1,1,18,-0.3045174163605091,-0.13128815572234495,9,0.37330581555236303,0.19085246540090278,0,-0.2876857311500217,-0.1310017362457082,11,0.15229340222903848,0.7231991191676869,0,11.1,0.6,Graduate
1,17,2,0,1,0.08154647668663342,37,19,9,8,-0.06803478473900823,1,0,0,1,1,1,18,-0.3045174163605091,-0.5203297926791717,8,0.06441588839141525,0.25017620729001433,0,-0.2876857311500217,-0.5729499728367128,10,0.15229340222903848,0.28532177821312266,3,16.2,0.3,Graduate
1,1,1,0,1,0.013552923694129249,19,19,9,9,-0.567717090947148,1,0,0,0,1,1,19,-0.3045174163605091,-0.5203297926791717,7,-0.5533639659304803,0.026064293486704346,0,-0.2876857311500217,-0.5729499728367128,10,-0.4802295383789822,0.4104295899144269,0,10.8,1.4,Dropout
1,17,1,0,1,0.30819165332831255,19,38,3,9,-0.16386426812139065,0,0,0,1,1,1,19,-0.3045174163605091,0.25775348123448183,11,0.37330581555236303,0.6629705779350809,0,-0.2876857311500217,0.7528947369363009,9,1.1010778131410695,0.8809160503078031,0,15.5,2.8,Graduate
1,1,1,0,1,0.013552923694129249,38,38,191,192,-0.6361667219345645,0,0,1,1,1,1,20,-0.3045174163605091,-0.13128815572234495,7,0.06441588839141525,0.17107788477119906,0,-0.2876857311500217,-0.1310017362457082,9,0.46855487253304884,0.2670768890066825,0,8.9,1.4,Graduate
2,43,1,1,1,-1.7316149364467996,37,19,9,3,-1.8682600797080602,0,0,0,1,1,0,34,3.329004859935266,1.813920029061789,17,1.2999755970352063,0.3556406373151012,0,1.1956938200922778,0.31094650034529636,12,0.7848163428370591,0.384365462476655,0,9.4,-0.8,Graduate
1,17,3,0,1,0.005998084472740374,3,19,2,5,0.2399885547043667,1,0,0,1,1,0,19,-0.3045174163605091,0.6467951181913085,8,0.9910856698742586,0.5720075070384432,0,-0.2876857311500217,0.7528947369363009,8,1.1010778131410695,0.6187471284608166,0,9.4,-0.8,Graduate
1,39,1,0,1,-0.22064709216893877,1,19,4,4,-1.1837637698338959,1,0,0,1,1,0,24,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.9159204218233753,0,-0.2876857311500217,-0.1310017362457082,6,-0.7964910086829925,0.9968724572642895,0,15.5,2.8,Graduate
1,10,1,0,1,1.3658691443228153,38,37,0,5,1.622671100650178,1,0,0,1,1,0,18,-0.3045174163605091,-0.13128815572234495,12,-1.4800337474133236,-2.0832243070150342,1,-0.2876857311500217,-0.1310017362457082,0,-1.4290139492910132,-1.8310853697339375,0,9.4,-0.8,Dropout
1,17,1,0,1,-0.598389053238404,19,19,3,10,0.2536784809018492,1,0,0,1,0,0,19,-0.3045174163605091,-0.5203297926791717,11,-0.8622538930914281,-0.006893340896135201,2,-0.2876857311500217,-0.5729499728367128,9,-1.4290139492910132,-1.8310853697339375,3,10.8,1.4,Dropout
1,1,1,0,1,1.8947078898200664,1,38,3,6,1.9101595507973261,0,0,0,1,0,1,18,-0.3045174163605091,-0.5203297926791717,5,0.06441588839141525,0.25017620729001433,0,-0.2876857311500217,-0.5729499728367128,8,-0.4802295383789822,0.17585244297448166,0,9.4,-0.8,Graduate
1,1,6,0,1,0.005998084472740374,1,1,9,9,-0.5198023492559563,1,1,1,1,0,0,19,0.5029319783718854,0.25775348123448183,8,0.6821957427133108,0.5023021103187375,0,0.20677411926407815,0.7528947369363009,11,1.1010778131410695,0.42418565717325063,0,12.4,0.5,Graduate
1,1,1,0,1,0.3837400455422056,3,19,2,4,0.2536784809018492,1,0,0,1,0,0,19,-0.3045174163605091,-0.13128815572234495,8,-0.24447403876953253,0.21062704603060653,0,-0.2876857311500217,-0.1310017362457082,14,-0.7964910086829925,0.5407502271032851,0,11.1,0.6,Dropout
1,17,1,0,1,-0.522840661024511,37,3,5,2,-0.7114613160207222,0,0,0,1,0,0,19,-0.3045174163605091,-0.13128815572234495,10,0.37330581555236303,0.6193017123778183,0,-0.2876857311500217,-0.1310017362457082,10,-0.16396806807497186,0.40391355805498386,0,13.9,-0.3,Dropout
2,39,1,1,1,0.5348368299699917,36,14,9,10,0.18522884991443278,1,0,0,1,0,0,41,-0.3045174163605091,-0.5203297926791717,9,-0.24447403876953253,0.042543110678124295,0,-0.2876857311500217,-0.5729499728367128,7,-0.7964910086829925,-0.006596449089920076,0,9.4,-0.8,Dropout
1,1,2,0,1,0.7614820066116709,5,5,2,2,0.7191359716162817,0,0,0,1,0,0,19,-0.3045174163605091,0.25775348123448183,10,0.37330581555236303,0.5849316079500001,0,-0.2876857311500217,0.7528947369363009,9,1.1010778131410695,0.48398834957213815,0,12.4,0.5,Graduate
1,7,1,0,3,-0.9761310143078692,1,1,7,10,-0.49926745995973154,1,0,0,0,0,0,23,-0.3045174163605091,0.25775348123448183,0,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,0.7528947369363009,0,-1.4290139492910132,-1.8310853697339375,0,12.7,3.7,Dropout
1,1,1,0,1,1.139223967681136,19,38,9,7,0.39057774287668207,0,0,0,1,0,0,18,-0.3045174163605091,-0.5203297926791717,12,0.06441588839141525,0.5439699766456136,0,-0.2876857311500217,-0.5729499728367128,16,0.15229340222903848,0.8691582328192085,0,12.4,0.5,Dropout
1,1,1,0,1,-0.522840661024511,3,19,3,3,-0.8278256886993303,0,0,0,1,0,0,19,-0.3045174163605091,-0.5203297926791717,6,0.06441588839141525,0.40837285232764453,0,-0.2876857311500217,-0.5729499728367128,13,0.15229340222903848,0.3218115566260032,5,16.2,0.3,Graduate
1,44,1,0,39,2.0458046742478526,3,3,2,10,2.238717779536926,1,0,0,1,0,0,20,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.6852169811434977,0,-0.2876857311500217,-0.1310017362457082,7,0.46855487253304884,0.844831713877288,0,12.4,0.5,Graduate
1,39,1,0,1,0.5348368299699917,37,37,90,90,-1.4370274044873368,0,0,1,0,0,0,35,-0.3045174163605091,-0.5203297926791717,7,-0.8622538930914281,0.19085246540090278,0,-0.2876857311500217,-0.5729499728367128,8,-0.7964910086829925,0.08462799694228079,0,7.6,2.6,Dropout
4,39,2,0,19,0.013552923694129249,19,1,90,90,-1.6629111867458108,0,0,0,0,0,0,34,-0.3045174163605091,-0.13128815572234495,6,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.1310017362457082,9,-1.4290139492910132,-1.8310853697339375,0,10.8,1.4,Dropout
1,1,1,0,1,0.23264326111441952,3,3,9,9,0.5959266358389314,1,0,1,0,1,1,19,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.2567677341665822,0,-0.2876857311500217,-0.1310017362457082,8,0.46855487253304884,0.5179441155952349,0,10.8,1.4,Graduate
1,15,1,0,1,1.2903207521089222,19,1,9,9,1.314647761206804,1,0,1,0,0,0,22,-0.3045174163605091,-0.13128815572234495,10,0.06441588839141525,0.19085246540090278,0,-0.2876857311500217,-0.1310017362457082,8,0.15229340222903848,0.4312808918646442,0,13.9,-0.3,Graduate
1,17,3,0,1,-0.22064709216893877,1,4,4,2,0.2810583332968162,0,0,0,1,0,0,20,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.7181746155263373,0,-0.2876857311500217,-0.1310017362457082,8,0.46855487253304884,0.4191176323936841,0,11.1,0.6,Graduate
2,39,1,0,1,-1.7316149364467996,19,19,0,5,0.6643762668263478,0,0,1,1,0,0,30,-0.3045174163605091,-0.5203297926791717,5,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,5,-1.4290139492910132,-1.8310853697339375,0,7.6,2.6,Dropout
1,1,1,0,1,-0.9005826220939762,1,1,5,4,-1.0537094709578043,1,0,0,0,0,0,20,-0.3045174163605091,-0.13128815572234495,14,-0.8622538930914281,-0.006893340896135201,0,-0.2876857311500217,-0.1310017362457082,16,-1.4290139492910132,-1.8310853697339375,0,10.8,1.4,Dropout
1,17,1,0,1,-0.4472922688106179,37,38,9,5,0.2673684070993317,1,0,0,1,0,0,18,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.2567677341665822,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.5711583757806853,0,7.6,2.6,Graduate
1,1,1,0,1,0.5348368299699917,9,19,4,4,0.2673684070993317,0,0,0,1,0,1,26,-0.3045174163605091,-0.5203297926791717,9,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,6,-1.4290139492910132,-1.8310853697339375,0,7.6,2.6,Dropout
1,39,1,1,1,-0.22064709216893877,1,1,3,7,0.8697251597885971,0,0,0,1,0,0,26,-0.3045174163605091,-0.5203297926791717,5,0.06441588839141525,0.36882369106823704,0,-0.2876857311500217,-0.5729499728367128,5,0.15229340222903848,0.4312808918646442,0,15.5,2.8,Graduate
1,39,2,0,1,-0.22064709216893877,19,19,5,9,-0.3965930134786069,0,0,0,0,0,0,26,-0.3045174163605091,-0.5203297926791717,5,-0.8622538930914281,-0.006893340896135201,0,-0.2876857311500217,-0.5729499728367128,9,-1.4290139492910132,-1.8310853697339375,0,10.8,1.4,Dropout
1,39,1,1,1,-2.48709885858573,37,37,9,6,1.793795178118719,0,0,1,0,0,0,31,-0.3045174163605091,-0.5203297926791717,9,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,6,-1.4290139492910132,-1.8310853697339375,0,12.4,0.5,Dropout
1,1,3,0,1,0.4592884377560986,37,19,9,8,1.0203143479609125,1,0,0,1,0,1,20,2.117830767836674,2.2029616660186155,12,2.22664537851805,0.8005687014834367,0,1.6901536705063778,2.0787394467093145,14,2.0498622240531006,0.7840154165224876,0,8.9,1.4,Graduate
1,1,1,0,1,1.2903207521089222,19,11,0,0,0.26052344400059047,1,0,0,1,0,0,19,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.22381009978374233,0,-0.2876857311500217,-0.1310017362457082,10,-0.4802295383789822,0.4799339297484845,0,7.6,2.6,Graduate
1,17,1,0,1,0.013552923694129249,34,3,7,2,0.22629862850688223,1,0,1,0,0,0,23,-0.3045174163605091,-0.5203297926791717,5,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,5,-1.4290139492910132,-1.8310853697339375,0,7.6,2.6,Dropout
1,1,6,0,1,-1.0516794065217623,1,1,4,4,-0.8415156148968137,1,0,0,1,0,1,20,-0.3045174163605091,0.25775348123448183,14,-1.1711438202523758,0.4874711748464598,0,-0.2876857311500217,0.31094650034529636,15,-1.4290139492910132,-1.8310853697339375,0,11.1,0.6,Dropout
1,51,1,0,1,2.801288596386783,1,1,4,10,-0.15701930502264938,0,0,0,1,0,0,20,-0.3045174163605091,0.25775348123448183,7,0.6821957427133108,1.013475019596581,0,3.1735332217486776,1.6367912101183102,11,1.4173392834450798,0.9076752211439156,0,11.1,0.6,Graduate
1,39,1,1,1,0.013552923694129249,34,34,0,0,-2.039384157176601,1,0,0,1,0,0,29,-0.3045174163605091,-0.13128815572234495,10,-1.4800337474133236,-2.0832243070150342,1,-0.2876857311500217,-0.5729499728367128,10,-1.4290139492910132,-1.8310853697339375,0,7.6,2.6,Dropout
1,1,4,0,1,0.005998084472740374,19,19,7,7,0.48640722625906546,1,0,0,1,0,1,20,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.3226830029322613,0,-0.2876857311500217,-0.1310017362457082,8,-0.16396806807497186,0.4951380040871847,0,9.4,-0.8,Graduate
